 2.100000+5 1.574241-6 2.200000+5 1.598055-6 2.300000+5 1.515570-69440 5455  377
 2.400000+5 1.494999-6 2.500000+5 1.497783-6 2.600000+5 1.497325-69440 5455  378
 2.700000+5 1.442113-6 2.800000+5 1.406029-6 2.900000+5 1.345331-69440 5455  379
 3.000000+5 1.365578-6 3.100000+5 1.358074-6 3.200000+5 1.306008-69440 5455  380
 3.300000+5 1.303825-6 3.400000+5 1.315713-6 3.500000+5 1.282781-69440 5455  381
 3.600000+5 1.239498-6 3.700000+5 1.189428-6 3.800000+5 1.167795-69440 5455  382
 3.900000+5 1.132261-6 4.000000+5 1.069690-6 4.100000+5 1.080242-69440 5455  383
 4.200000+5 1.086570-6 4.300000+5 1.116313-6 4.400000+5 1.035732-69440 5455  384
 4.500000+5 1.049536-6 4.600000+5 1.010213-6 4.700000+5 1.021126-69440 5455  385
 4.800000+5 1.017971-6 4.900000+5 1.028877-6 5.000000+5 9.909321-79440 5455  386
 5.100000+5 9.320229-7 5.200000+5 9.008007-7 5.300000+5 9.189404-79440 5455  387
 5.400000+5 9.056356-7 5.500000+5 8.526980-7 5.600000+5 8.347348-79440 5455  388
 5.700000+5 8.116022-7 5.800000+5 8.240776-7 5.900000+5 7.364594-79440 5455  389
 6.000000+5 7.465850-7 6.100000+5 7.160815-7 6.200000+5 6.706937-79440 5455  390
 6.300000+5 6.754192-7 6.400000+5 5.992432-7 6.500000+5 6.244028-79440 5455  391
 6.600000+5 5.918679-7 6.700000+5 5.814097-7 6.800000+5 5.966988-79440 5455  392
 6.900000+5 5.767422-7 7.000000+5 5.369733-7 7.100000+5 4.956301-79440 5455  393
 7.200000+5 5.132264-7 7.300000+5 5.035383-7 7.400000+5 4.934492-79440 5455  394
 7.500000+5 4.619871-7 7.600000+5 4.328485-7 7.700000+5 4.175693-79440 5455  395
 7.800000+5 4.128476-7 7.900000+5 4.151199-7 8.000000+5 3.796927-79440 5455  396
 8.100000+5 3.740609-7 8.200000+5 3.603711-7 8.300000+5 3.446151-79440 5455  397
 8.400000+5 3.256562-7 8.500000+5 3.302056-7 8.600000+5 2.920725-79440 5455  398
 8.700000+5 2.899738-7 8.800000+5 2.977071-7 8.900000+5 2.984049-79440 5455  399
 9.000000+5 2.779669-7 9.100000+5 2.973838-7 9.200000+5 2.772522-79440 5455  400
 9.300000+5 2.621735-7 9.400000+5 2.787974-7 9.500000+5 2.601038-79440 5455  401
 9.600000+5 2.513006-7 9.700000+5 2.609646-7 9.800000+5 2.401533-79440 5455  402
 9.900000+5 2.352147-7 1.000000+6 2.499301-7 1.010000+6 2.390888-79440 5455  403
 1.020000+6 2.229585-7 1.030000+6 2.490692-7 1.040000+6 2.138022-79440 5455  404
 1.050000+6 1.736734-7 1.060000+6 1.832840-7 1.070000+6 1.886745-79440 5455  405
 1.080000+6 1.795647-7 1.090000+6 1.599502-7 1.100000+6 1.463931-79440 5455  406
 1.110000+6 1.551069-7 1.120000+6 1.574531-7 1.130000+6 1.466406-79440 5455  407
 1.140000+6 1.589717-7 1.150000+6 1.554482-7 1.160000+6 1.557193-79440 5455  408
 1.170000+6 1.380561-7 1.180000+6 1.531493-7 1.190000+6 1.452472-79440 5455  409
 1.200000+6 1.514390-7 1.210000+6 1.393228-7 1.220000+6 1.152130-79440 5455  410
 1.230000+6 1.263692-7 1.240000+6 1.274663-7 1.250000+6 1.210546-79440 5455  411
 1.260000+6 1.111233-7 1.270000+6 1.168721-7 1.280000+6 1.054549-79440 5455  412
 1.290000+6 1.078256-7 1.300000+6 1.088512-7 1.310000+6 9.939364-89440 5455  413
 1.320000+6 9.827908-8 1.330000+6 1.028777-7 1.340000+6 8.767658-89440 5455  414
 1.350000+6 1.051270-7 1.360000+6 8.613926-8 1.370000+6 8.791074-89440 5455  415
 1.380000+6 1.081636-7 1.390000+6 8.473961-8 1.400000+6 9.444693-89440 5455  416
 1.410000+6 8.338181-8 1.420000+6 8.887353-8 1.430000+6 8.069246-89440 5455  417
 1.440000+6 8.625148-8 1.450000+6 8.233987-8 1.460000+6 8.825485-89440 5455  418
 1.470000+6 8.357123-8 1.480000+6 6.222434-8 1.490000+6 6.602920-89440 5455  419
 1.500000+6 5.407020-8 1.510000+6 6.509548-8 1.520000+6 7.173203-89440 5455  420
 1.530000+6 6.691142-8 1.540000+6 5.496765-8 1.550000+6 6.690832-89440 5455  421
 1.560000+6 5.688478-8 1.570000+6 5.192020-8 1.580000+6 4.630921-89440 5455  422
 1.590000+6 5.489097-8 1.600000+6 5.185493-8 1.610000+6 4.624846-89440 5455  423
 1.620000+6 5.193394-8 1.630000+6 4.854122-8 1.640000+6 5.948001-89440 5455  424
 1.650000+6 4.848878-8 1.660000+6 5.124310-8 1.670000+6 4.717317-89440 5455  425
 1.680000+6 4.518533-8 1.690000+6 4.721145-8 1.700000+6 3.669917-89440 5455  426
 1.710000+6 4.365853-8 1.720000+6 3.538423-8 1.730000+6 3.575647-89440 5455  427
 1.740000+6 4.006147-8 1.750000+6 3.501947-8 1.760000+6 3.522353-89440 5455  428
 1.770000+6 3.126084-8 1.780000+6 3.102392-8 1.790000+6 3.040676-89440 5455  429
 1.800000+6 2.926510-8 1.810000+6 3.464582-8 1.820000+6 3.913667-89440 5455  430
 1.830000+6 2.841483-8 1.840000+6 2.950162-8 1.850000+6 3.196867-89440 5455  431
 1.860000+6 2.601159-8 1.870000+6 3.062497-8 1.880000+6 3.146141-89440 5455  432
 1.890000+6 3.402113-8 1.900000+6 3.147300-8 1.910000+6 3.103710-89440 5455  433
 1.920000+6 2.695311-8 1.930000+6 3.421172-8 1.940000+6 2.838910-89440 5455  434
 1.950000+6 2.854925-8 1.960000+6 2.676955-8 1.970000+6 2.816667-89440 5455  435
 1.980000+6 2.175868-8 1.990000+6 2.285991-8 2.000000+6 1.948976-89440 5455  436
 2.010000+6 2.434034-8 2.020000+6 2.195043-8 2.030000+6 1.956962-89440 5455  437
 2.040000+6 2.925790-8 2.050000+6 3.028083-8 2.060000+6 2.435707-89440 5455  438
 2.070000+6 1.980514-8 2.080000+6 1.657104-8 2.090000+6 1.884682-89440 5455  439
 2.100000+6 1.847060-8 2.110000+6 2.046852-8 2.120000+6 2.162323-89440 5455  440
 2.130000+6 2.075776-8 2.140000+6 2.356099-8 2.150000+6 1.479825-89440 5455  441
 2.160000+6 1.613281-8 2.170000+6 1.444265-8 2.180000+6 2.012126-89440 5455  442
 2.190000+6 1.169189-8 2.200000+6 2.533657-8 2.210000+6 1.384993-89440 5455  443
 2.220000+6 1.576710-8 2.230000+6 1.493769-8 2.240000+6 1.801293-89440 5455  444
 2.250000+6 1.383314-8 2.260000+6 1.402620-8 2.270000+6 1.489257-89440 5455  445
 2.280000+6 1.433040-8 2.290000+6 1.439599-8 2.300000+6 1.134633-89440 5455  446
 2.310000+6 1.864908-8 2.320000+6 1.579521-8 2.330000+6 1.447341-89440 5455  447
 2.340000+6 1.246914-8 2.350000+6 1.215576-8 2.360000+6 1.308459-89440 5455  448
 2.370000+6 1.040708-8 2.380000+6 1.402457-8 2.390000+6 1.146835-89440 5455  449
 2.400000+6 1.057865-8 2.410000+6 1.439302-8 2.420000+6 1.084866-89440 5455  450
 2.430000+6 7.904091-9 2.440000+6 9.323641-9 2.450000+6 1.196707-89440 5455  451
 2.460000+6 1.072069-8 2.470000+6 9.752977-9 2.480000+6 1.030018-89440 5455  452
 2.490000+6 1.831174-8 2.500000+6 8.264323-9 2.510000+6 7.293944-99440 5455  453
 2.520000+6 7.124155-9 2.530000+6 7.748607-9 2.540000+6 8.712587-99440 5455  454
 2.550000+6 8.183027-9 2.560000+6 9.432870-9 2.570000+6 1.076085-89440 5455  455
 2.580000+6 6.599211-9 2.590000+6 6.969537-9 2.600000+6 5.706819-99440 5455  456
 2.610000+6 6.076768-9 2.620000+6 9.619053-9 2.630000+6 6.148612-99440 5455  457
 2.640000+6 5.168551-9 2.650000+6 8.980667-9 2.660000+6 6.612745-99440 5455  458
 2.670000+6 6.089238-9 2.680000+6 5.670714-9 2.690000+6 1.044965-89440 5455  459
 2.700000+6 7.434337-9 2.710000+6 6.160460-9 2.720000+6 1.052562-89440 5455  460
 2.730000+6 1.002761-8 2.740000+6 5.279020-9 2.750000+6 5.217423-99440 5455  461
 2.760000+6 5.916983-9 2.770000+6 5.863844-9 2.780000+6 4.569111-99440 5455  462
 2.790000+6 4.410002-9 2.800000+6 9.108289-9 2.810000+6 4.217287-99440 5455  463
 2.820000+6 3.925181-9 2.830000+6 8.393307-9 2.840000+6 8.131724-99440 5455  464
 2.850000+6 3.970234-9 2.860000+6 5.336302-9 2.870000+6 4.326285-99440 5455  465
 2.880000+6 4.269913-9 2.890000+6 5.167683-9 2.900000+6 2.953905-99440 5455  466
 2.910000+6 3.859322-9 2.920000+6 6.622534-9 2.930000+6 5.463008-99440 5455  467
 2.940000+6 4.434441-9 2.950000+6 4.373528-9 2.960000+6 3.584298-99440 5455  468
 2.970000+6 3.525644-9 2.980000+6 3.954881-9 2.990000+6 4.881686-99440 5455  469
 3.000000+6 0.000000+0                                            9440 5455  470
-3.000000+7 0.000000+0          0          5          1          29440 5455  471
          2          2                                            9440 5455  472
 1.000000-5 5.470544-2 2.000000+7 5.470544-2                      9440 5455  473
 0.000000+0 0.000000+0          0          0          1          29440 5455  474
          2          2                                            9440 5455  475
 1.000000-5 1.000000+0 2.000000+7 1.000000+0                      9440 5455  476
 0.000000+0 0.000000+0          0          0          1        3019440 5455  477
        301          1                                            9440 5455  478
 0.000000+0 2.469884-7 1.000000+4 2.996093-6 2.000000+4 1.229039-69440 5455  479
 3.000000+4 8.310232-7 4.000000+4 1.163923-6 5.000000+4 9.810893-79440 5455  480
 6.000000+4 1.077674-6 7.000000+4 1.465905-6 8.000000+4 1.488160-69440 5455  481
 9.000000+4 1.476165-6 1.000000+5 1.359040-6 1.100000+5 1.268721-69440 5455  482
 1.200000+5 1.302543-6 1.300000+5 1.298600-6 1.400000+5 1.324802-69440 5455  483
 1.500000+5 1.440113-6 1.600000+5 1.388805-6 1.700000+5 1.397511-69440 5455  484
 1.800000+5 1.454050-6 1.900000+5 1.367644-6 2.000000+5 1.401827-69440 5455  485
 2.100000+5 1.421656-6 2.200000+5 1.414798-6 2.300000+5 1.320123-69440 5455  486
 2.400000+5 1.341424-6 2.500000+5 1.459361-6 2.600000+5 1.370072-69440 5455  487
 2.700000+5 1.242282-6 2.800000+5 1.205834-6 2.900000+5 1.185057-69440 5455  488
 3.000000+5 1.207656-6 3.100000+5 1.365939-6 3.200000+5 1.235459-69440 5455  489
 3.300000+5 1.227036-6 3.400000+5 1.208887-6 3.500000+5 1.191937-69440 5455  490
 3.600000+5 1.159680-6 3.700000+5 1.049488-6 3.800000+5 9.662186-79440 5455  491
 3.900000+5 8.810347-7 4.000000+5 8.803886-7 4.100000+5 9.099684-79440 5455  492
 4.200000+5 1.014777-6 4.300000+5 1.055073-6 4.400000+5 9.684461-79440 5455  493
 4.500000+5 9.929466-7 4.600000+5 9.322325-7 4.700000+5 8.823693-79440 5455  494
 4.800000+5 8.463692-7 4.900000+5 8.402653-7 5.000000+5 9.212922-79440 5455  495
 5.100000+5 8.429883-7 5.200000+5 8.126272-7 5.300000+5 8.966533-79440 5455  496
 5.400000+5 9.385822-7 5.500000+5 8.609573-7 5.600000+5 8.126718-79440 5455  497
 5.700000+5 8.856742-7 5.800000+5 8.947234-7 5.900000+5 7.656719-79440 5455  498
 6.000000+5 7.469309-7 6.100000+5 6.885622-7 6.200000+5 6.344426-79440 5455  499
 6.300000+5 6.869087-7 6.400000+5 6.039924-7 6.500000+5 6.323225-79440 5455  500
 6.600000+5 5.934024-7 6.700000+5 5.886227-7 6.800000+5 6.181455-79440 5455  501
 6.900000+5 6.199560-7 7.000000+5 5.594296-7 7.100000+5 5.148669-79440 5455  502
 7.200000+5 5.411926-7 7.300000+5 5.537568-7 7.400000+5 5.481665-79440 5455  503
 7.500000+5 4.905437-7 7.600000+5 4.562759-7 7.700000+5 4.417054-79440 5455  504
 7.800000+5 4.439561-7 7.900000+5 5.017002-7 8.000000+5 4.876286-79440 5455  505
 8.100000+5 4.625422-7 8.200000+5 4.347445-7 8.300000+5 3.874785-79440 5455  506
 8.400000+5 3.305390-7 8.500000+5 3.246015-7 8.600000+5 2.940350-79440 5455  507
 8.700000+5 2.890730-7 8.800000+5 2.876445-7 8.900000+5 2.911909-79440 5455  508
 9.000000+5 2.927621-7 9.100000+5 2.883446-7 9.200000+5 2.846660-79440 5455  509
 9.300000+5 2.688315-7 9.400000+5 3.368644-7 9.500000+5 2.876055-79440 5455  510
 9.600000+5 2.578672-7 9.700000+5 2.818530-7 9.800000+5 2.326652-79440 5455  511
 9.900000+5 2.528103-7 1.000000+6 2.616617-7 1.010000+6 2.395531-79440 5455  512
 1.020000+6 2.544981-7 1.030000+6 2.551947-7 1.040000+6 2.202285-79440 5455  513
 1.050000+6 2.089110-7 1.060000+6 2.019386-7 1.070000+6 1.971070-79440 5455  514
 1.080000+6 1.873926-7 1.090000+6 1.668572-7 1.100000+6 1.608812-79440 5455  515
 1.110000+6 1.728910-7 1.120000+6 1.701134-7 1.130000+6 1.616143-79440 5455  516
 1.140000+6 1.747878-7 1.150000+6 1.725209-7 1.160000+6 1.734382-79440 5455  517
 1.170000+6 1.577303-7 1.180000+6 1.587847-7 1.190000+6 1.469924-79440 5455  518
 1.200000+6 1.463684-7 1.210000+6 1.563817-7 1.220000+6 1.346230-79440 5455  519
 1.230000+6 1.533580-7 1.240000+6 1.428848-7 1.250000+6 1.366519-79440 5455  520
 1.260000+6 1.304802-7 1.270000+6 1.400831-7 1.280000+6 1.341654-79440 5455  521
 1.290000+6 1.470182-7 1.300000+6 1.329225-7 1.310000+6 1.259211-79440 5455  522
 1.320000+6 1.196415-7 1.330000+6 1.130560-7 1.340000+6 1.097687-79440 5455  523
 1.350000+6 1.194987-7 1.360000+6 1.056982-7 1.370000+6 1.033492-79440 5455  524
 1.380000+6 1.080036-7 1.390000+6 1.071630-7 1.400000+6 1.094100-79440 5455  525
 1.410000+6 1.063484-7 1.420000+6 1.063457-7 1.430000+6 1.043336-79440 5455  526
 1.440000+6 9.062066-8 1.450000+6 8.213499-8 1.460000+6 8.878266-89440 5455  527
 1.470000+6 1.155559-7 1.480000+6 8.736209-8 1.490000+6 9.225965-89440 5455  528
 1.500000+6 8.446475-8 1.510000+6 9.549835-8 1.520000+6 1.120557-79440 5455  529
 1.530000+6 9.226840-8 1.540000+6 7.301140-8 1.550000+6 8.973993-89440 5455  530
 1.560000+6 6.895260-8 1.570000+6 7.738056-8 1.580000+6 7.715308-89440 5455  531
 1.590000+6 7.545558-8 1.600000+6 6.954569-8 1.610000+6 7.714348-89440 5455  532
 1.620000+6 7.397115-8 1.630000+6 7.739357-8 1.640000+6 7.549062-89440 5455  533
 1.650000+6 7.200341-8 1.660000+6 6.986739-8 1.670000+6 6.756088-89440 5455  534
 1.680000+6 7.188392-8 1.690000+6 7.387143-8 1.700000+6 5.874794-89440 5455  535
 1.710000+6 5.420186-8 1.720000+6 5.444161-8 1.730000+6 5.439038-89440 5455  536
 1.740000+6 5.756149-8 1.750000+6 4.834202-8 1.760000+6 5.107002-89440 5455  537
 1.770000+6 5.520162-8 1.780000+6 5.153765-8 1.790000+6 5.383653-89440 5455  538
 1.800000+6 5.500981-8 1.810000+6 5.416569-8 1.820000+6 5.441160-89440 5455  539
 1.830000+6 4.551926-8 1.840000+6 5.674042-8 1.850000+6 6.087961-89440 5455  540
 1.860000+6 5.243344-8 1.870000+6 4.986766-8 1.880000+6 5.254614-89440 5455  541
 1.890000+6 5.117384-8 1.900000+6 5.308424-8 1.910000+6 5.104488-89440 5455  542
 1.920000+6 3.946125-8 1.930000+6 5.244912-8 1.940000+6 4.648275-89440 5455  543
 1.950000+6 4.165878-8 1.960000+6 4.150675-8 1.970000+6 5.418597-89440 5455  544
 1.980000+6 3.891253-8 1.990000+6 3.847438-8 2.000000+6 3.573020-89440 5455  545
 2.010000+6 3.987429-8 2.020000+6 3.323951-8 2.030000+6 3.244180-89440 5455  546
 2.040000+6 3.979768-8 2.050000+6 3.950022-8 2.060000+6 4.631303-89440 5455  547
 2.070000+6 3.873766-8 2.080000+6 3.431746-8 2.090000+6 3.412721-89440 5455  548
 2.100000+6 3.431956-8 2.110000+6 3.694644-8 2.120000+6 3.856891-89440 5455  549
 2.130000+6 3.867401-8 2.140000+6 3.226589-8 2.150000+6 3.305489-89440 5455  550
 2.160000+6 3.027195-8 2.170000+6 2.981216-8 2.180000+6 2.972967-89440 5455  551
 2.190000+6 2.535417-8 2.200000+6 3.756062-8 2.210000+6 3.043373-89440 5455  552
 2.220000+6 3.024047-8 2.230000+6 3.009752-8 2.240000+6 3.424745-89440 5455  553
 2.250000+6 2.517209-8 2.260000+6 2.569896-8 2.270000+6 2.693079-89440 5455  554
 2.280000+6 2.664587-8 2.290000+6 2.492417-8 2.300000+6 2.433590-89440 5455  555
 2.310000+6 3.359663-8 2.320000+6 2.632935-8 2.330000+6 2.611014-89440 5455  556
 2.340000+6 2.855476-8 2.350000+6 2.536956-8 2.360000+6 2.619528-89440 5455  557
 2.370000+6 2.260905-8 2.380000+6 2.224581-8 2.390000+6 2.159833-89440 5455  558
 2.400000+6 2.267097-8 2.410000+6 3.037935-8 2.420000+6 2.749554-89440 5455  559
 2.430000+6 1.979743-8 2.440000+6 2.341107-8 2.450000+6 2.212133-89440 5455  560
 2.460000+6 2.322790-8 2.470000+6 1.999278-8 2.480000+6 2.361143-89440 5455  561
 2.490000+6 2.737043-8 2.500000+6 2.224664-8 2.510000+6 1.899239-89440 5455  562
 2.520000+6 1.957493-8 2.530000+6 1.938716-8 2.540000+6 2.539435-89440 5455  563
 2.550000+6 2.367098-8 2.560000+6 2.816651-8 2.570000+6 1.913399-89440 5455  564
 2.580000+6 1.849104-8 2.590000+6 1.989735-8 2.600000+6 1.580049-89440 5455  565
 2.610000+6 1.720139-8 2.620000+6 1.829833-8 2.630000+6 1.766119-89440 5455  566
 2.640000+6 1.433450-8 2.650000+6 1.624139-8 2.660000+6 1.957535-89440 5455  567
 2.670000+6 1.783619-8 2.680000+6 1.687902-8 2.690000+6 2.203404-89440 5455  568
 2.700000+6 2.059615-8 2.710000+6 1.885001-8 2.720000+6 2.244405-89440 5455  569
 2.730000+6 2.070818-8 2.740000+6 1.600935-8 2.750000+6 1.587155-89440 5455  570
 2.760000+6 1.572813-8 2.770000+6 1.559943-8 2.780000+6 1.382578-89440 5455  571
 2.790000+6 1.040914-8 2.800000+6 1.490496-8 2.810000+6 1.260620-89440 5455  572
 2.820000+6 1.081304-8 2.830000+6 1.449719-8 2.840000+6 1.356779-89440 5455  573
 2.850000+6 1.125984-8 2.860000+6 1.612715-8 2.870000+6 1.268355-89440 5455  574
 2.880000+6 1.257304-8 2.890000+6 1.579599-8 2.900000+6 8.139843-99440 5455  575
 2.910000+6 1.138621-8 2.920000+6 1.492073-8 2.930000+6 1.422369-89440 5455  576
 2.940000+6 1.072687-8 2.950000+6 1.061087-8 2.960000+6 7.944736-99440 5455  577
 2.970000+6 7.830796-9 2.980000+6 9.423399-9 2.990000+6 1.275252-89440 5455  578
 3.000000+6 0.000000+0                                            9440 5455  579
 0.000000+0 0.000000+0          0          0          0          09440 5  099999
 0.000000+0 0.000000+0          0          0          0          09440 0  0    0
 9.424000+4 2.379920+2          0          0          1          19440 8 16    1
 9.423900+4 0.000000+0          3          0          0          09440 8 16    2
 0.000000+0 0.000000+0          0          0          0          09440 8  099999
 9.424000+4 2.379920+2          0          0          1          19440 8 17    1
 9.423800+4 0.000000+0          3          0          0          09440 8 17    2
 0.000000+0 0.000000+0          0          0          0          09440 8  099999
 9.424000+4 2.379920+2          0          0          1          19440 8102    1
 9.424100+4 0.000000+0          3          0          0          09440 8102    2
 0.000000+0 0.000000+0          0          0          0          09440 8  099999
 0.000000+0 0.000000+0          0          0          0          09440 0  0    0
 9.424000+4 2.379920+2          1          0         13          0944012  4    1
 0.000000+0 0.000000+0          0          0          1         12944012  4    2
         12          2                                            944012  4    3
 4.298000+4 1.000000+0 1.426000+5 1.000000+0 2.972000+5 1.770000+0944012  4    4
 5.000000+5 1.816000+0 6.015000+5 1.836000+0 7.000000+5 1.739000+0944012  4    5
 8.666000+5 1.677000+0 9.068000+5 1.666000+0 9.490000+5 1.679000+0944012  4    6
 1.090000+6 1.722000+0 1.090000+6 0.000000+0 2.000000+7 0.000000+0944012  4    7
 9.450000+5 9.450000+5          0          2          1          4944012  4    8
          4          2                                            944012  4    9
 9.490000+5 0.000000+0 1.090000+6 2.893000-2 1.090000+6 0.000000+0944012  4   10
 2.000000+7 0.000000+0                                            944012  4   11
 9.020000+5 9.450000+5          0          2          1          4944012  4   12
          4          2                                            944012  4   13
 9.490000+5 0.000000+0 1.090000+6 1.998000-2 1.090000+6 0.000000+0944012  4   14
 2.000000+7 0.000000+0                                            944012  4   15
 8.630000+5 8.666000+5          0          2          1          6944012  4   16
          6          2                                            944012  4   17
 8.666000+5 0.000000+0 9.068000+5 2.000000-3 9.490000+5 6.040000-3944012  4   18
 1.090000+6 1.102000-2 1.090000+6 0.000000+0 2.000000+7 0.000000+0944012  4   19
 8.600000+5 9.068000+5          0          2          1          5944012  4   20
          5          2                                            944012  4   21
 9.068000+5 0.000000+0 9.490000+5 1.998000-2 1.090000+6 4.305000-2944012  4   22
 1.090000+6 0.000000+0 2.000000+7 0.000000+0                      944012  4   23
 8.200000+5 8.666000+5          0          2          1          6944012  4   24
          6          2                                            944012  4   25
 8.666000+5 0.000000+0 9.068000+5 1.299000-2 9.490000+5 3.408000-2944012  4   26
 1.090000+6 8.300000-2 1.090000+6 0.000000+0 2.000000+7 0.000000+0944012  4   27
 7.610000+5 9.068000+5          0          2          1          5944012  4   28
          5          2                                            944012  4   29
 9.068000+5 0.000000+0 9.490000+5 1.998000-2 1.090000+6 4.305000-2944012  4   30
 1.090000+6 0.000000+0 2.000000+7 0.000000+0                      944012  4   31
 5.990000+5 6.015000+5          0          2          1          8944012  4   32
          8          2                                            944012  4   33
 6.015000+5 0.000000+0 7.000000+5 2.839800-1 8.666000+5 3.590500-1944012  4   34
 9.068000+5 3.520300-1 9.490000+5 3.099400-1 1.090000+6 2.319500-1944012  4   35
 1.090000+6 0.000000+0 2.000000+7 0.000000+0                      944012  4   36
 5.560000+5 6.015000+5          0          2          1          8944012  4   37
          8          2                                            944012  4   38
 6.015000+5 0.000000+0 7.000000+5 4.860500-1 8.666000+5 6.080800-1944012  4   39
 9.068000+5 5.949300-1 9.490000+5 5.260300-1 1.090000+6 3.960600-1944012  4   40
 1.090000+6 0.000000+0 2.000000+7 0.000000+0                      944012  4   41
 3.040000+5 9.068000+5          0          2          1          5944012  4   42
          5          2                                            944012  4   43
 9.068000+5 0.000000+0 9.490000+5 7.050000-3 1.090000+6 1.894000-2944012  4   44
 1.090000+6 0.000000+0 2.000000+7 0.000000+0                      944012  4   45
 2.640000+5 8.666000+5          0          2          1          6944012  4   46
          6          2                                            944012  4   47
 8.666000+5 0.000000+0 9.068000+5 1.799000-2 9.490000+5 5.893000-2944012  4   48
 1.090000+6 1.260500-1 1.090000+6 0.000000+0 2.000000+7 0.000000+0944012  4   49
 1.540000+5 2.972000+5          0          2          1         10944012  4   50
         10          2                                            944012  4   51
 2.972000+5 0.000000+0 5.000000+5 2.000000-3 6.015000+5 4.040000-3944012  4   52
 7.000000+5 2.960000-3 8.666000+5 3.020000-3 9.068000+5 2.000000-3944012  4   53
 9.490000+5 1.010000-3 1.090000+6 1.030000-3 1.090000+6 0.000000+0944012  4   54
 2.000000+7 0.000000+0                                            944012  4   55
 9.900000+4 1.426000+5          0          2          1         11944012  4   56
         11          2                                            944012  4   57
 1.426000+5 0.000000+0 2.972000+5 7.699500-1 5.000000+5 8.139300-1944012  4   58
 6.015000+5 8.320800-1 7.000000+5 2.500700-1 8.666000+5 4.494000-2944012  4   59
 9.068000+5 3.798000-2 9.490000+5 5.507000-2 1.090000+6 7.508000-2944012  4   60
 1.090000+6 0.000000+0 2.000000+7 0.000000+0                      944012  4   61
 4.300000+4 4.317200+4          0          2          1         12944012  4   62
         12          2                                            944012  4   63
 4.298000+4 1.000000+0 1.426000+5 1.000000+0 2.972000+5 1.000050+0944012  4   64
 5.000000+5 1.000070+0 6.015000+5 1.000070+0 7.000000+5 7.159500-1944012  4   65
 8.666000+5 6.620800-1 9.068000+5 6.460700-1 9.490000+5 6.410400-1944012  4   66
 1.090000+6 6.440300-1 1.090000+6 0.000000+0 2.000000+7 0.000000+0944012  4   67
 0.000000+0 0.000000+0          0          0          0          0944012  099999
 9.424000+4 2.379920+2          1          0          1          0944012 18    1
 0.000000+0 0.000000+0          0          1          1          4944012 18    2
          4          2                                            944012 18    3
 1.000000-5 8.095000+0 1.090000+6 8.095000+0 1.090000+6 0.000000+0944012 18    4
 2.000000+7 0.000000+0                                            944012 18    5
 0.000000+0 0.000000+0          0          0          0          0944012  099999
 9.424000+4 2.379920+2          1          0          1          0944012102    1
 0.000000+0 0.000000+0          0          1          1          4944012102    2
          4          2                                            944012102    3
 1.000000-5 3.310000+0 1.090000+6 3.310000+0 1.090000+6 0.000000+0944012102    4
 2.000000+7 0.000000+0                                            944012102    5
 0.000000+0 0.000000+0          0          0          0          0944012  099999
 0.000000+0 0.000000+0          0          0          0          09440 0  0    0
 9.424000+4 2.379920+2          0          0          1          0944013  3    1
 0.000000+0 0.000000+0          0          1          1         12944013  3    2
         12          2                                            944013  3    3
 1.000000-5 0.000000+0 1.000000-1 0.000000+0 1.090000+6 0.000000+0944013  3    4
 1.090000+6 1.668000+1 2.100000+6 1.780000+1 3.000000+6 1.866000+1944013  3    5
 4.000000+6 2.180000+1 5.000000+6 2.186000+1 6.000000+6 2.252000+1944013  3    6
 7.500000+6 2.508000+1 1.480000+7 2.376000+1 2.000000+7 2.363000+1944013  3    7
 0.000000+0 0.000000+0          0          0          0          0944013  099999
 0.000000+0 0.000000+0          0          0          0          09440 0  0    0
 9.424000+4 2.379920+2          1          0          1          0944014  3    1
 0.000000+0 0.000000+0          0          0          0          0944014  099999
 9.424000+4 2.379920+2          1          0         13          0944014  4    1
 0.000000+0 0.000000+0          0          0          0          0944014  099999
 9.424000+4 2.379920+2          1          0          1          0944014 18    1
 0.000000+0 0.000000+0          0          0          0          0944014  099999
 9.424000+4 2.379920+2          1          0          1          0944014102    1
 0.000000+0 0.000000+0          0          0          0          0944014  099999
 0.000000+0 0.000000+0          0          0          0          09440 0  0    0
 9.424000+4 2.379920+2          0          0          1          0944015  3    1
 0.000000+0 0.000000+0          0          1          1          2944015  3    2
          2          2                                            944015  3    3
 1.000000-5 1.000000+0 2.000000+7 1.000000+0                      944015  3    4
 0.000000+0 0.000000+0          0          0          1         10944015  3    5
         10          2                                            944015  3    6
 0.000000+0 1.000000-5          0          0          1         32944015  3    7
         32          2                                            944015  3    8
 0.000000+0 5.245250-7 1.000000+5 8.043860-7 2.000000+5 9.476060-7944015  3    9
 3.000000+5 9.595400-7 4.000000+5 9.124010-7 5.000000+5 8.586920-7944015  3   10
 6.000000+5 7.703760-7 7.000000+5 6.528260-7 8.000000+5 5.275110-7944015  3   11
 9.000000+5 4.278580-7 1.000000+6 3.455030-7 1.250000+6 2.261620-7944015  3   12
 1.500000+6 1.599220-7 1.750000+6 1.133790-7 2.000000+6 8.951120-8944015  3   13
 2.250000+6 6.981340-8 2.500000+6 5.382810-8 2.750000+6 4.225230-8944015  3   14
 3.000000+6 3.287610-8 3.250000+6 2.565990-8 3.500000+6 2.028510-8944015  3   15
 3.750000+6 1.605490-8 4.000000+6 1.283000-8 4.250000+6 1.008280-8944015  3   16
